id,quran_ayas_id,quran_ayas_languages_code,number,text
ENAR4871,QA4871,ENAR,4871,"“What! Of all the men among us, the remembrance has come down upon him? In fact, he is a mischievous, great liar.”"
ENAR4872,QA4872,ENAR,4872,"It was said to Saleh, “They will soon realise tomorrow who is the mischievous great liar.”"
ENAR4873,QA4873,ENAR,4873,"“We shall send a she-camel to test them, therefore O Saleh, wait and have patience.”"
ENAR4874,QA4874,ENAR,4874,“And inform them that the water is to be shared between them; only those may come whose turn it is.”
ENAR4875,QA4875,ENAR,4875,In response they called their companion – he therefore caught and hamstrung the she-camel.
ENAR4876,QA4876,ENAR,4876,"So how did My punishment turn out, and My warnings?"
ENAR4877,QA4877,ENAR,4877,Indeed We sent upon them a single Scream – thereupon they became like the barrier builder’s residual dry trampled hay.
ENAR4878,QA4878,ENAR,4878,"And We have indeed made the Qur’an easy to memorise, so is there one who would remember?"
ENAR4879,QA4879,ENAR,4879,The people of Lut denied the Noble Messengers.
ENAR4880,QA4880,ENAR,4880,"Indeed We sent a shower of stones upon them, except the family of Lut; We rescued them before dawn."
ENAR4881,QA4881,ENAR,4881,As a reward from Us; this is how We reward one who gives thanks.
ENAR4882,QA4882,ENAR,4882,And indeed he had warned them of Our seizure – in response they doubted the warnings.
ENAR4883,QA4883,ENAR,4883,"And they tried to persuade him regarding his guests – We therefore blinded their eyes, “So taste My punishment, and My warnings.”"
ENAR4884,QA4884,ENAR,4884,"And indeed, the everlasting punishment overcame them early in the morning."
ENAR4885,QA4885,ENAR,4885,"“So taste My punishment, and My warnings!”"
ENAR4886,QA4886,ENAR,4886,"And We have indeed made the Qur’an easy to memorise, so is there one who would remember?"
ENAR4887,QA4887,ENAR,4887,And indeed the Noble Messengers came to the people of Firaun.
ENAR4888,QA4888,ENAR,4888,"They denied all Our signs, We therefore seized them – the seizure of the Most Honourable, the All Powerful."
ENAR4889,QA4889,ENAR,4889,"Are your disbelievers better than they were, or have you been given exemption in the Books?"
ENAR4890,QA4890,ENAR,4890,"Or they say, “We shall all take revenge as a group.”"
ENAR4891,QA4891,ENAR,4891,"The group will soon be routed, and will turn their backs to flee."
ENAR4892,QA4892,ENAR,4892,In fact their promise is upon the Last Day – and the Last Day is very severe and very bitter!
ENAR4893,QA4893,ENAR,4893,Indeed the criminals are astray and insane.
ENAR4894,QA4894,ENAR,4894,On the day when they are dragged upon their faces in the fire – “Taste the heat of hell.”
ENAR4895,QA4895,ENAR,4895,We have indeed created all things by a proper measure.
ENAR4896,QA4896,ENAR,4896,And Our command is only a fleeting one – like the batting of an eyelid.
ENAR4897,QA4897,ENAR,4897,"And We have indeed destroyed your kind, so is there one who would ponder?"
ENAR4898,QA4898,ENAR,4898,And all what they did is in the Books.
ENAR4899,QA4899,ENAR,4899,And every small and great thing is recorded.
ENAR4900,QA4900,ENAR,4900,Indeed the pious are amidst Gardens and springs.
ENAR4901,QA4901,ENAR,4901,"Seated in an assembly of the Truth, in the presence of Allah, the Omnipotent King."
ENAR4902,QA4902,ENAR,4902,"Allah, the Most Gracious"
ENAR4903,QA4903,ENAR,4903,Has taught the Qur’an to His beloved Prophet (Mohammed – peace and blessings be upon him).
ENAR4904,QA4904,ENAR,4904,Has created Prophet Mohammed (peace and blessings be upon him) as the soul of mankind.
ENAR4905,QA4905,ENAR,4905,Has taught him the knowledge of the past and the future.
ENAR4906,QA4906,ENAR,4906,The sun and the moon are scheduled.
ENAR4907,QA4907,ENAR,4907,And the plants and the trees prostrate (for Him).
ENAR4908,QA4908,ENAR,4908,And Allah has raised the sky; and He has set the balance.
ENAR4909,QA4909,ENAR,4909,In order that you may not corrupt the balance.
ENAR4910,QA4910,ENAR,4910,"And establish the measures justly, nor decrease the due weight."
ENAR4911,QA4911,ENAR,4911,And He appointed the earth for the creatures.
ENAR4912,QA4912,ENAR,4912,"In which are fruits, and covered dates."
ENAR4913,QA4913,ENAR,4913,"And grain covered with husk, and fragrant flowers."
ENAR4914,QA4914,ENAR,4914,So O men and jinns! Which favour of your Lord will you deny?
ENAR4915,QA4915,ENAR,4915,He created man from clay like that of earthenware.
ENAR4916,QA4916,ENAR,4916,And created jinn from the flame of fire.
ENAR4917,QA4917,ENAR,4917,So O men and jinns! Which favour of your Lord will you deny?
ENAR4918,QA4918,ENAR,4918,"Lord of both the Easts, and Lord of both the Wests!"
ENAR4919,QA4919,ENAR,4919,So O men and jinns! Which favour of your Lord will you deny?
ENAR4920,QA4920,ENAR,4920,He has set flowing two seas that appear to meet.
ENAR4921,QA4921,ENAR,4921,Whereas there is a barrier between them so they cannot encroach upon one another.
ENAR4922,QA4922,ENAR,4922,So O men and jinns! Which favour of your Lord will you deny?
ENAR4923,QA4923,ENAR,4923,Pearls and coral-stone come forth from them.
ENAR4924,QA4924,ENAR,4924,So O men and jinns! Which favour of your Lord will you deny?
ENAR4925,QA4925,ENAR,4925,"To Him only belong the sailing ships, raised above the sea like hills."
ENAR4926,QA4926,ENAR,4926,So O men and jinns! Which favour of your Lord will you deny?
ENAR4927,QA4927,ENAR,4927,For everything on the earth is extinction.
ENAR4928,QA4928,ENAR,4928,"And everlasting is the Entity of your Lord, the Most Majestic and the Most Honourable."
ENAR4929,QA4929,ENAR,4929,So O men and jinns! Which favour of your Lord will you deny?
ENAR4930,QA4930,ENAR,4930,All those who are in the heavens and the earth seek only from Him; every day is an enterprise for Him.
ENAR4931,QA4931,ENAR,4931,So O men and jinns! Which favour of your Lord will you deny?
ENAR4932,QA4932,ENAR,4932,"Disposing all works quickly We tend towards your account, O you two large groups!"
ENAR4933,QA4933,ENAR,4933,So O men and jinns! Which favour of your Lord will you deny?
ENAR4934,QA4934,ENAR,4934,"O the groups of jinns and men, if you can cross the boundaries of the heavens and the earth, then cross them; wherever you may go, His is the kingdom!"
ENAR4935,QA4935,ENAR,4935,So O men and jinns! Which favour of your Lord will you deny?
ENAR4936,QA4936,ENAR,4936,"Flames of smokeless fire and black smoke without flames, will be let loose on you, so you will not be able to retaliate."
ENAR4937,QA4937,ENAR,4937,So O men and jinns! Which favour of your Lord will you deny?
ENAR4938,QA4938,ENAR,4938,"And when the heaven will split, it will appear like a rose painted red."
ENAR4939,QA4939,ENAR,4939,So O men and jinns! Which favour of your Lord will you deny?
ENAR4940,QA4940,ENAR,4940,"On that day no sinner will be questioned about his sins, from men or from jinns."
ENAR4941,QA4941,ENAR,4941,So O men and jinns! Which favour of your Lord will you deny?
ENAR4942,QA4942,ENAR,4942,"The criminals will be recognised from their faces, so will be caught by their forelocks and feet, and thrown into hell."
ENAR4943,QA4943,ENAR,4943,So O men and jinns! Which favour of your Lord will you deny?
ENAR4944,QA4944,ENAR,4944,"This is hell, which the criminals deny."
ENAR4945,QA4945,ENAR,4945,They shall keep going back and forth between it and the extremely hot boiling water.
ENAR4946,QA4946,ENAR,4946,So O men and jinns! Which favour of your Lord will you deny?
ENAR4947,QA4947,ENAR,4947,"And for one who fears to stand before his Lord, are two Gardens."
ENAR4948,QA4948,ENAR,4948,So O men and jinns! Which favour of your Lord will you deny?
ENAR4949,QA4949,ENAR,4949,Having numerous branches.
ENAR4950,QA4950,ENAR,4950,So O men and jinns! Which favour of your Lord will you deny?
ENAR4951,QA4951,ENAR,4951,In the two Gardens flow two springs.
ENAR4952,QA4952,ENAR,4952,So O men and jinns! Which favour of your Lord will you deny?
ENAR4953,QA4953,ENAR,4953,"In which are fruits of all kinds, each of two varieties."
ENAR4954,QA4954,ENAR,4954,So O men and jinns! Which favour of your Lord will you deny?
ENAR4955,QA4955,ENAR,4955,"Reclining upon thrones that are lined with brocade, with the fruit of both Gardens close enough to be picked from under."
ENAR4956,QA4956,ENAR,4956,So O men and jinns! Which favour of your Lord will you deny?
ENAR4957,QA4957,ENAR,4957,"Upon thrones are the women who do not gaze at men except their husbands, and before them, are untouched by any man or jinn."
ENAR4958,QA4958,ENAR,4958,So O men and jinns! Which favour of your Lord will you deny?
ENAR4959,QA4959,ENAR,4959,They are like rubies and coral-stone.
ENAR4960,QA4960,ENAR,4960,So O men and jinns! Which favour of your Lord will you deny?
ENAR4961,QA4961,ENAR,4961,What is the reward of virtue except virtue (in return)?
ENAR4962,QA4962,ENAR,4962,So O men and jinns! Which favour of your Lord will you deny?
ENAR4963,QA4963,ENAR,4963,"And besides them, there are two more Gardens."
ENAR4964,QA4964,ENAR,4964,So O men and jinns! Which favour of your Lord will you deny?
ENAR4965,QA4965,ENAR,4965,"Densely covered with foliage, appearing dark."
ENAR4966,QA4966,ENAR,4966,So O men and jinns! Which favour of your Lord will you deny?
ENAR4967,QA4967,ENAR,4967,"In the Gardens are two springs, overflowing with abundance."
ENAR4968,QA4968,ENAR,4968,So O men and jinns! Which favour of your Lord will you deny?
ENAR4969,QA4969,ENAR,4969,"In them are fruits (of all kinds), and dates and pomegranate."
ENAR4970,QA4970,ENAR,4970,So O men and jinns! Which favour of your Lord will you deny?
ENAR4971,QA4971,ENAR,4971,In them are women of good behaviour and gorgeous faces.
ENAR4972,QA4972,ENAR,4972,So O men and jinns! Which favour of your Lord will you deny?
ENAR4973,QA4973,ENAR,4973,"They are houris (maidens of Paradise), hidden from view, in pavilions."
ENAR4974,QA4974,ENAR,4974,So O men and jinns! Which favour of your Lord will you deny?
ENAR4975,QA4975,ENAR,4975,"Untouched by any man or jinn, before them."
ENAR4976,QA4976,ENAR,4976,So O men and jinns! Which favour of your Lord will you deny?
ENAR4977,QA4977,ENAR,4977,Reclining on green cushions and beautiful decorated carpets.
ENAR4978,QA4978,ENAR,4978,So O men and jinns! Which favour of your Lord will you deny?
ENAR4979,QA4979,ENAR,4979,"Most Auspicious is the name of your Lord, the Most Majestic and the Most Honourable."
ENAR4980,QA4980,ENAR,4980,When the forthcoming event does occur.
ENAR4981,QA4981,ENAR,4981,Then none will be able to deny its occurrence.
ENAR4982,QA4982,ENAR,4982,"The event will be abasing some, and exalting some."
ENAR4983,QA4983,ENAR,4983,"When the earth will tremble, shivering."
ENAR4984,QA4984,ENAR,4984,"And the mountains will be crushed, blown to bits."
ENAR4985,QA4985,ENAR,4985,"So they will become like fine dust, scattered in a shaft of light."
ENAR4986,QA4986,ENAR,4986,And you will become divided into three categories.
ENAR4987,QA4987,ENAR,4987,So those on the right – how (fortunate) are those on the right!
ENAR4988,QA4988,ENAR,4988,And those on the left – how (wretched) are those on the left!
ENAR4989,QA4989,ENAR,4989,And those who surpassed have indeed excelled.
ENAR4990,QA4990,ENAR,4990,It is they who are the close ones.
ENAR4991,QA4991,ENAR,4991,They are in Gardens of peace.
ENAR4992,QA4992,ENAR,4992,A large group from the earlier generations.
ENAR4993,QA4993,ENAR,4993,And a few from the latter.
ENAR4994,QA4994,ENAR,4994,On studded thrones.
ENAR4995,QA4995,ENAR,4995,"Reclining on them, facing each other."
ENAR4996,QA4996,ENAR,4996,Surrounded by immortal boys.
ENAR4997,QA4997,ENAR,4997,Carrying bowls and pitchers – and cups filled with wine flowing before them.
ENAR4998,QA4998,ENAR,4998,"Their heads shall not ache with it, nor shall they lose their senses."
ENAR4999,QA4999,ENAR,4999,And fruits that they may like.
ENAR5000,QA5000,ENAR,5000,And meat of birds that they may wish.
ENAR5001,QA5001,ENAR,5001,And gorgeous eyed fair maidens.
ENAR5002,QA5002,ENAR,5002,Like pearls safely hidden.
ENAR5003,QA5003,ENAR,5003,The reward for what they did.
ENAR5004,QA5004,ENAR,5004,"They will not hear any useless speech in it, or any sin."
ENAR5005,QA5005,ENAR,5005,"Except the saying, “Peace, peace.”"
ENAR5006,QA5006,ENAR,5006,And those on the right – how (fortunate) are those on the right!
ENAR5007,QA5007,ENAR,5007,Among thorn-less lote-trees.
ENAR5008,QA5008,ENAR,5008,And clusters of banana plants.
