id,quran_ayas_id,quran_ayas_languages_code,number,text
URAA6016,QA6016,URAA,6016,اوراس دن دوزخ لائی جائے گی اس دن انسان سمجھے گا اور اس وقت اس کو سمجھنا کیا فائدہ دے گا
URAA6017,QA6017,URAA,6017,کہے گا اے کاش میں اپنی زندگی کے لیے کچھ آگے بھیجتا
URAA6018,QA6018,URAA,6018,پس اس دن اس کا ساعذاب کوئی بھی نہ دے گا
URAA6019,QA6019,URAA,6019,اور نہ اس کے جکڑنے کے برابر کوئی جکڑنے والا ہو گا
URAA6020,QA6020,URAA,6020,(ارشاد ہوگا) اے اطمینان والی روح
URAA6021,QA6021,URAA,6021,اپنے رب کی طرف لوٹ چل تو اس سے راضی وہ تجھ سے راضی
URAA6022,QA6022,URAA,6022,پس میرے بندو ں میں شامل ہو
URAA6023,QA6023,URAA,6023,اور میری جنت میں داخل ہو
URAA6024,QA6024,URAA,6024,ا س شہر کی قسم ہے
URAA6025,QA6025,URAA,6025,حالانکہ آپ اس شہر میں مقیم ہیں
URAA6026,QA6026,URAA,6026,اورباپ کی اور اس کی اولاد کی قسم ہے
URAA6027,QA6027,URAA,6027,کہ بےشک ہم نے انسان کو مصیبت میں پیدا کیا ہے
URAA6028,QA6028,URAA,6028,کیا وہ خیال کرتا ہےکہ اس پر کوئی بھی ہرگز قابو نہ پا سکے گا
URAA6029,QA6029,URAA,6029,کہتا ہے کہ میں نے مال برباد کر ڈالا
URAA6030,QA6030,URAA,6030,کیا وہ خیال کرتا ہے کہ اسے کسی نے بھی نہیں دیکھا
URAA6031,QA6031,URAA,6031,کیا ہم نے اس کے لیے دو آنکھیں نہیں بنائیں
URAA6032,QA6032,URAA,6032,اور زبان اور دو ہونٹ
URAA6033,QA6033,URAA,6033,اور ہم نے اسے دونوں راستے دکھائے
URAA6034,QA6034,URAA,6034,پس وہ (دین کی) گھاٹی میں سے نہ ہو کر نکلا
URAA6035,QA6035,URAA,6035,اور آپ کو کیا معلوم کہ وہ گھاٹی کیا ہے
URAA6036,QA6036,URAA,6036,گردن کا چھوڑانا
URAA6037,QA6037,URAA,6037,یا بھوک کے دن میں کھلانا
URAA6038,QA6038,URAA,6038,کسی رشتہ دار یتیم کو
URAA6039,QA6039,URAA,6039,یا کسی خاک نشین مسکین کو
URAA6040,QA6040,URAA,6040,پھر وہ ان میں سے ہو جو ایمان لائے اور انہوں نے ایک دوسرے کو صبر کی وصیت کی اور رحم کرنے کی وصیت کی
URAA6041,QA6041,URAA,6041,یہی لوگ دائیں والے ہیں
URAA6042,QA6042,URAA,6042,اور جنہوں نے ہماری آیتوں سے انکار کیا وہی بائیں والے ہیں
URAA6043,QA6043,URAA,6043,انہیں پر چاروں طرف سے بند کی ہوئی آگ ہے
URAA6044,QA6044,URAA,6044,سورج کی اور اس کی دھوپ کی قسم ہے
URAA6045,QA6045,URAA,6045,اور چاند کی جب وہ اس کے پیچھے آئے
URAA6046,QA6046,URAA,6046,اور دن کی جب وہ اس کو روشن کر دے
URAA6047,QA6047,URAA,6047,اور رات کی جب وہ اس کو ڈھانپ لے
URAA6048,QA6048,URAA,6048,اور آسمان کی اور اس کی جس نے اس کو بنایا
URAA6049,QA6049,URAA,6049,اور زمین اور اس کی جس نے اس کو بچھایا
URAA6050,QA6050,URAA,6050,اور جان کی اور اس کی جس نے اس کو درست کیا
URAA6051,QA6051,URAA,6051,پھر اس کو اس کی بدی اور نیکی سمجھائی
URAA6052,QA6052,URAA,6052,بے شک وہ کامیاب ہوا جس نے اپنی روح کو پاک کر لیا
URAA6053,QA6053,URAA,6053,اوربے شک وہ غارت ہوا جس نے اس کو آلودہ کر لیا
URAA6054,QA6054,URAA,6054,ثمود نے اپنی سرکشی سے (صالح کو) جھٹلایا تھا
URAA6055,QA6055,URAA,6055,جب کہ ان کا بڑا بدبخت اٹھا
URAA6056,QA6056,URAA,6056,پس ان سے الله کے رسول نے کہا کہ الله کی اونٹنی اور اس کے پانی پینے کی باری سے بچو
URAA6057,QA6057,URAA,6057,پس انہوں نے اس کو جھٹلایا اور اونٹنی کی کونچیں کاٹ ڈالیں پھر ان پر ان کے رب نےان کےگناہوں کے بدلے ہلاکت نازل کی پھر ان کو برابر کر دیا
URAA6058,QA6058,URAA,6058,اوراس نے اس کےانجام کی پروا نہ کی
URAA6059,QA6059,URAA,6059,رات کی قسم ہے جب کہ وہ چھاجائے
URAA6060,QA6060,URAA,6060,اور دن کی جبکہ وہ روشن ہو
URAA6061,QA6061,URAA,6061,اوراس کی قسم کہ جس نے نر و مادہ کوبنایا
URAA6062,QA6062,URAA,6062,بے شک تمہاری کوشش مختلف ہے
URAA6063,QA6063,URAA,6063,پھر جس نے دیا اور پرہیز گاری کی
URAA6064,QA6064,URAA,6064,اورنیک بات کی تصدیق کی
URAA6065,QA6065,URAA,6065,تو ہم اس کے لیے جنت کی راہیں آسان کر دیں گے
URAA6066,QA6066,URAA,6066,اورلیکن جس نے بخل کیا اوربے پرواہ رہا
URAA6067,QA6067,URAA,6067,اور نیک بات کو جھٹلایا
URAA6068,QA6068,URAA,6068,تو ہم اس کے لیے جہنم کی راہیں آسان کر دیں گے
URAA6069,QA6069,URAA,6069,اوراس کا مال اس کے کچھ بھی کام نہ آئے گا جب کہ وہ گھڑے میں گرے گا
URAA6070,QA6070,URAA,6070,بے شک ہمارے ذمے راہ دکھانا ہے
URAA6071,QA6071,URAA,6071,اور بے شک ہمارے ہی ہاتھ میں آخرت بھی اور دنیا بھی ہے
URAA6072,QA6072,URAA,6072,پس میں نے تمہیں بڑھکتی ہوئی آگ سے ڈرایا ہے
URAA6073,QA6073,URAA,6073,جس میں صرف وہی بد بخت داخل ہوگا
URAA6074,QA6074,URAA,6074,جس نے جھٹلایا اورمنہ موڑا
URAA6075,QA6075,URAA,6075,اوراس آگ سے وہ بڑا پرہیز گار دور رہے گا
URAA6076,QA6076,URAA,6076,جو اپنا مال دیتا ہے تاکہ وہ پاک ہو جائے
URAA6077,QA6077,URAA,6077,اور اس پر کسی کا کوئی احسان نہیں کہ جس کا بدلہ دیا جائے
URAA6078,QA6078,URAA,6078,وہ تو صرف اپنے سب سے برتر رب کی رضا مندی کے لیے دیتا ہے
URAA6079,QA6079,URAA,6079,اوروہ عنقریب خوش ہو جائے گا
URAA6080,QA6080,URAA,6080,دن کی روشنی کی قسم ہے
URAA6081,QA6081,URAA,6081,اور رات کی جب وہ چھا جائے
URAA6082,QA6082,URAA,6082,آپ کے رب نے نہ آپ کو چھوڑا ہے اور نہ بیزار ہوا ہے
URAA6083,QA6083,URAA,6083,اور البتہ آخرت آپ کے لیے دنیا سے بہتر ہے
URAA6084,QA6084,URAA,6084,اور آپ کا رب آپ کو (اتنا) دے گا کہ آپ خوش ہو جائیں گے
URAA6085,QA6085,URAA,6085,کیا اس نے آپ کو یتیم نہیں پایا تھا پھر جگہ دی
URAA6086,QA6086,URAA,6086,اور آپ کو (شریعت سے) بے خبر پایا پھر (شریعت کا) راستہ بتایا
URAA6087,QA6087,URAA,6087,اوراس نے آپ کو تنگدست پایا پھر غنی کر دیا
URAA6088,QA6088,URAA,6088,پھر یتیم کو دبایا نہ کرو
URAA6089,QA6089,URAA,6089,اورسائل کو جھڑکا نہ کرو
URAA6090,QA6090,URAA,6090,اورہر حال میں اپنے رب کے احسان کا ذکر کیا کرو
URAA6091,QA6091,URAA,6091,کیا ہم نے آپ کا سینہ نہیں کھول دیا
URAA6092,QA6092,URAA,6092,اور کیا آپ سے آپ کا وہ بوجھ نہیں اتار دیا
URAA6093,QA6093,URAA,6093,جس نے آپ کی کمر جھکا دی تھی
URAA6094,QA6094,URAA,6094,اور ہم نے آپ کا ذکر بلند کر دیا
URAA6095,QA6095,URAA,6095,پس بے شک ہر مشکل کے ساتھ آسانی ہے
URAA6096,QA6096,URAA,6096,بے شک ہر مشکل کے ساتھ آسانی ہے
URAA6097,QA6097,URAA,6097,پس جب آپ (تبلیغ احکام سے) فارغ ہوں تو ریاضت کیجئے
URAA6098,QA6098,URAA,6098,اور اپنے رب کی طرف دل لگائیے
URAA6099,QA6099,URAA,6099,انجیر اور زیتون کی قسم ہے
URAA6100,QA6100,URAA,6100,اور طور سینا کی
URAA6101,QA6101,URAA,6101,اور اس شہر (مکہ) کی جو امن والا ہے
URAA6102,QA6102,URAA,6102,بے شک ہم نے انسان کو بڑے عمدہ انداز میں پیدا کیا ہے
URAA6103,QA6103,URAA,6103,پھر ہم نے اسے سب سے نیچے پھینک دیا ہے
URAA6104,QA6104,URAA,6104,مگر جو ایمان لائے اور نیک کام کئے سو ان کے لیے تو بے انتہا بدلہ ہے
URAA6105,QA6105,URAA,6105,پھر اس کے بعد آپ کو قیامت کے معاملہ میں کون جھٹلا سکتا ہے
URAA6106,QA6106,URAA,6106,کیا الله سب حاکموں سے بڑا حاکم نہیں (ضرور ہے)
URAA6107,QA6107,URAA,6107,اپنے رب کے نام سے پڑھیئے جس نے سب کو پیدا کیا
URAA6108,QA6108,URAA,6108,انسان کو خون بستہ سے پیدا کیا
URAA6109,QA6109,URAA,6109,پڑھیئے اور آپ کا رب سب سے بڑھ کر کرم والا ہے
URAA6110,QA6110,URAA,6110,جس نے قلم سے سکھایا
URAA6111,QA6111,URAA,6111,انسان کو سکھایا جو وہ نہ جانتا تھا
URAA6112,QA6112,URAA,6112,ہرگز نہیں بے شک آدمی سرکش ہو جاتا ہے
URAA6113,QA6113,URAA,6113,جب کہ اپنے آپ کو غنی پاتا ہے
URAA6114,QA6114,URAA,6114,بے شک آپ کے رب ہی کی طرف لوٹ کر جانا ہے
URAA6115,QA6115,URAA,6115,کیا آپ نے اس کو دیکھا جو منع کرتا ہے
URAA6116,QA6116,URAA,6116,ایک بندے کو جب کہ وہ نماز پڑھتا ہے
URAA6117,QA6117,URAA,6117,بھلا دیکھو تو سہی اگر وہ راہ پر ہوتا
URAA6118,QA6118,URAA,6118,یا پرہیز گاری سکھاتا
URAA6119,QA6119,URAA,6119,بھلا دیکھو تو سہی اگر اس نے جھٹلایا اور منہ موڑ لیا
URAA6120,QA6120,URAA,6120,تو کیا وہ نہیں جانتا کہ الله دیکھ رہا ہے
URAA6121,QA6121,URAA,6121,ہرگزایسا نہیں چاہیئے اگر وہ باز نہ آیا تو ہم پیشانی کے بال پکڑ کر گھسیٹیں گے
URAA6122,QA6122,URAA,6122,پیشانی جھوٹی خطا کار
URAA6123,QA6123,URAA,6123,پس وہ اپنے مجلس والوں کو بلا لے
URAA6124,QA6124,URAA,6124,ہم بھی مؤکلین دوزخ کو بلا لیں گے
URAA6125,QA6125,URAA,6125,ہر گز ایسا نہیں چاہیئے آپ اس کا کہانہ مانیے اور سجدہ کیجیئے اور قرب حاصل کیجیئے
URAA6126,QA6126,URAA,6126,بے شک ہم نے اس (قرآن) کو شب قدر میں اتارا ہے
URAA6127,QA6127,URAA,6127,اور آپ کو کیا معلوم کہ شب قدر کیا ہے
URAA6128,QA6128,URAA,6128,شب قدر ہزار مہینوں سے بہتر ہے
URAA6129,QA6129,URAA,6129,اس میں فرشتے اور روح نازل ہوتے ہیں اپنے رب کے حکم سے ہر کام پر
URAA6130,QA6130,URAA,6130,وہ صبح روشن ہونے تک سلامتی کی رات ہے
URAA6131,QA6131,URAA,6131,اہلِ کتاب میں سے کافر اور مشرک لوگ باز آنے والے نہیں تھے یہاں تک کہ ان کے پاس کھلی دلیل آئے
URAA6132,QA6132,URAA,6132,یعنی ایک رسول الله کی طرف سے آئے جو پاک صحیفے پڑھ کر سنائے
URAA6133,QA6133,URAA,6133,جن میں درست مضامین لکھے ہوں
URAA6134,QA6134,URAA,6134,اور اہلِ کتاب نے جو اختلاف کیا تو واضح دلیل آنے کے بعد
URAA6135,QA6135,URAA,6135,اور انہیں صرف یہی حکم دیا گیا تھا کہ الله کی عبادت کریں ایک رخ ہو کر خالص اسی کی اطاعت کی نیت سے اورنماز قائم کریں اور زکواة دیں اور یہی محکم دین ہے
URAA6136,QA6136,URAA,6136,بے شک جو لوگ اہلِ کتاب میں سے منکر ہوئے اور مشرکین وہ دوزخ کی آگ میں ہوں گے اس میں ہمیشہ رہیں گے یہی لوگ بدترین مخلوقات ہیں
URAA6137,QA6137,URAA,6137,بے شک جولوگ ایمان لائے اورنیک کام کیے یہی لوگ بہترین مخلوقات ہیں
URAA6138,QA6138,URAA,6138,ان کا بدلہ ان کے رب کے ہاں ہمیشہ رہنے کے بہشت ہیں ان کے نیچے نہریں بہتی ہوں گی وہ ان میں ہمیشہ ہمیشہ رہیں گے الله ان سے راضی ہوا اور وہ اس سے راضی ہوئے یہ اس کے لئےہے جو اپنے رب سے ڈرتا ہے
URAA6139,QA6139,URAA,6139,جب زمین بڑے زور سے ہلا دی جائے گی
URAA6140,QA6140,URAA,6140,اور زمین اپنے بوجھ نکال پھینکے گی
URAA6141,QA6141,URAA,6141,اور انسان کہے گا کہ اس کو کیا ہوگیا
URAA6142,QA6142,URAA,6142,اس دن وہ اپنی خبریں بیا ن کرے گی
URAA6143,QA6143,URAA,6143,اس لئے کہ آپ کا رب اس کو حکم دے گا
URAA6144,QA6144,URAA,6144,اس دن لوگ مختلف حالتوں میں لوٹیں گے تاکہ انہیں ان کے اعمال دکھائے جائیں
URAA6145,QA6145,URAA,6145,پھر جس نے ذرہ بھر نیکی کی ہے وہ اس کو دیکھ لے گا
URAA6146,QA6146,URAA,6146,اورجس نے ذرہ بھر برائی کی ہے وہ اس کو دیکھ لے گا
URAA6147,QA6147,URAA,6147,ان گھوڑوں کی قسم جو ہانپتے ہوئے دوڑتے ہیں
URAA6148,QA6148,URAA,6148,پھر (پتھر پر) ٹاپ مار کر آگ جھاڑتے ہیں
URAA6149,QA6149,URAA,6149,پھر صبح کے وقت دھاوا کرتے ہیں
URAA6150,QA6150,URAA,6150,پھر اس وقت غبار اُڑاتے ہیں
URAA6151,QA6151,URAA,6151,پھر اس وقت دشمنوں کی جماعت میں جا گھستے ہیں
URAA6152,QA6152,URAA,6152,بے شک انسان اپنے رب کا بڑا ناشکرا ہے
URAA6153,QA6153,URAA,6153,اوربے شک وہ اس بات پر خود شاہد ہے
URAA6154,QA6154,URAA,6154,اوربے شک وہ مال کی محبت میں بڑا سخت ہے
URAA6155,QA6155,URAA,6155,پس کیا وہ نہیں جانتا جب اکھاڑا جائے گا جو کچھ قبروں میں ہے
URAA6156,QA6156,URAA,6156,اورجو دلوں میں ہے وہ ظاہر کیا جائے گا
URAA6157,QA6157,URAA,6157,بے شک ان کا رب ان سے اس دن خوب خبردار ہو گا
URAA6158,QA6158,URAA,6158,کھڑکھڑانے والی
URAA6159,QA6159,URAA,6159,وہ کھڑکھڑانے والی کیا ہے
URAA6160,QA6160,URAA,6160,اور آپ کو کیا خبر کہ وہ کھڑکھڑانے والی کیا ہے
URAA6161,QA6161,URAA,6161,جس دن لو گ بکھرے ہوئے پروانوں کی طرح ہوں گے
URAA6162,QA6162,URAA,6162,اور پہاڑ رنگی ہوئی دھنی ہوئی اُون کی طرح ہوں گے
URAA6163,QA6163,URAA,6163,تو جس کے اعمال (نیک) تول میں زیادہ ہوں گے
URAA6164,QA6164,URAA,6164,تو وہ خاطر خواہ عیش میں ہوگا
URAA6165,QA6165,URAA,6165,اور جس کے اعمال (نیک) تول میں کم ہوں گے
URAA6166,QA6166,URAA,6166,تواس کا ٹھکانا ہاویہ ہوگا
URAA6167,QA6167,URAA,6167,اور آپ کو کیا معلوم کہ وہ کیا چیز ہے
URAA6168,QA6168,URAA,6168,وہ دھکتی ہوئی آگ ہے
URAA6169,QA6169,URAA,6169,تمہیں حرص نے غافل کر دیا
URAA6170,QA6170,URAA,6170,یہاں تک کہ قبریں جا دیکھیں
URAA6171,QA6171,URAA,6171,ایسا نہیں آئندہ تم جان لو گے
URAA6172,QA6172,URAA,6172,پھر ایسا نہیں چاہیئے آئندہ تم جان لو گے
URAA6173,QA6173,URAA,6173,ایسا نہیں چاہیئے کاش تم یقینی طور پر جانتے
URAA6174,QA6174,URAA,6174,البتہ تم ضرور دوزخ کو دیکھو گے
URAA6175,QA6175,URAA,6175,پھر تم اسے ضرور بالکل یقینی طور پر دیکھو گے
URAA6176,QA6176,URAA,6176,پھر اس دن تم سے نعمتوں کے متعلق پوچھا جائے گا
URAA6177,QA6177,URAA,6177,زمانہ کی قسم ہے
URAA6178,QA6178,URAA,6178,بے شک انسان گھاٹے میں ہے
URAA6179,QA6179,URAA,6179,مگر جو لوگ ایمان لائے اور نیک کام کیے اور حق پر قائم رہنے کی اور صبر کرنے کی آپس میں وصیت کرتے رہے
URAA6180,QA6180,URAA,6180,ہر غیبت کرنے والے طعنہ دینے والے کے لیے ہلاکت ہے
URAA6181,QA6181,URAA,6181,جو مال کو جمع کرتا ہے اور اسے گنتا رہتا ہے
URAA6182,QA6182,URAA,6182,وہ خیال کرتا ہے کہ اس کا مال اسے سدا رکھے گا
URAA6183,QA6183,URAA,6183,ہرگز نہیں وہ ضرور حطمہ میں پھینکا جائے گا
URAA6184,QA6184,URAA,6184,اور آپ کو کیا معلوم حطمہ کیا ہے
URAA6185,QA6185,URAA,6185,وہ الله کی بھڑکائی ہوئی آگ ہے
URAA6186,QA6186,URAA,6186,جو دلوں تک جا پہنچتی ہے
